datetime,actual,forecast,good/bad,O_-60,H_-60,L_-60,C_-60,O_-55,H_-55,L_-55,C_-55,O_-50,H_-50,L_-50,C_-50,O_-45,H_-45,L_-45,C_-45,O_-40,H_-40,L_-40,C_-40,O_-35,H_-35,L_-35,C_-35,O_-30,H_-30,L_-30,C_-30,O_-25,H_-25,L_-25,C_-25,O_-20,H_-20,L_-20,C_-20,O_-15,H_-15,L_-15,C_-15,O_-10,H_-10,L_-10,C_-10,O_-5,H_-5,L_-5,C_-5,O_0,H_0,L_0,C_0,O_5,H_5,L_5,C_5,O_10,H_10,L_10,C_10,O_15,H_15,L_15,C_15,O_20,H_20,L_20,C_20,O_25,H_25,L_25,C_25,O_30,H_30,L_30,C_30,O_35,H_35,L_35,C_35,O_40,H_40,L_40,C_40,O_45,H_45,L_45,C_45,O_50,H_50,L_50,C_50,O_55,H_55,L_55,C_55,O_60,H_60,L_60,C_60,O_65,H_65,L_65,C_65,O_70,H_70,L_70,C_70,O_75,H_75,L_75,C_75,O_80,H_80,L_80,C_80,O_85,H_85,L_85,C_85,O_90,H_90,L_90,C_90,O_95,H_95,L_95,C_95,O_100,H_100,L_100,C_100,O_105,H_105,L_105,C_105,O_110,H_110,L_110,C_110,O_115,H_115,L_115,C_115,O_120,H_120,L_120,C_120,O_125,H_125,L_125,C_125,O_130,H_130,L_130,C_130,O_135,H_135,L_135,C_135,O_140,H_140,L_140,C_140,O_145,H_145,L_145,C_145,O_150,H_150,L_150,C_150,O_155,H_155,L_155,C_155,O_160,H_160,L_160,C_160,O_165,H_165,L_165,C_165,O_170,H_170,L_170,C_170,O_175,H_175,L_175,C_175,O_180,H_180,L_180,C_180
2021.12.23 08:30,205000,205000,neutral,1804.125,1804.168,1803.589,1803.698,1803.678,1804.708,1803.618,1804.488,1804.478,1804.708,1804.358,1804.698,1804.708,1805.118,1804.568,1805.088,1805.058,1805.138,1804.518,1804.745,1804.748,1805.085,1804.588,1805.068,1805.108,1805.238,1804.535,1805.228,1805.228,1805.785,1805.108,1805.475,1805.475,1805.615,1804.925,1805.335,1805.335,1805.925,1804.935,1805.808,1805.808,1807.438,1805.738,1807.158,1807.098,1808.119,1806.948,1808.108,1808.118,1809.834,1806.808,1809.085,1809.765,1809.938,1808.935,1809.085,1809.105,1809.225,1806.565,1807.105,1807.078,1807.785,1806.565,1807.458,1807.558,1807.625,1806.935,1807.275,1807.275,1807.488,1806.688,1807.258,1807.218,1807.568,1806.828,1807.285,1807.285,1807.748,1805.688,1805.785,1805.825,1806.545,1805.258,1805.675,1805.695,1806.688,1805.695,1806.538,1806.538,1807.118,1806.378,1806.438,1806.458,1806.528,1805.598,1805.888,1805.888,1805.928,1802.378,1802.888,1802.868,1802.868,1799.798,1800.168,1800.148,1801.468,1798.778,1800.518,1800.538,1802.888,1800.335,1801.435,1801.435,1802.938,1801.245,1801.549,1801.565,1802.785,1801.465,1802.785,1802.788,1805.558,1802.788,1804.488,1804.508,1806.219,1803.338,1806.095,1806.095,1806.425,1804.885,1805.515,1805.515,1806.525,1805.005,1805.634,1805.629,1805.755,1804.319,1805.165,1805.165,1806.438,1804.978,1805.468,1805.468,1805.518,1804.528,1804.658,1804.648,1804.768,1803.705,1803.715,1803.718,1805.198,1803.718,1805.145,1805.145,1805.618,1804.898,1805.178,1805.178,1806.395,1805.088,1806.205,1806.205,1806.338,1805.608,1805.888,1805.858,1807.038,1805.635,1806.998,1806.998,1808.015,1806.938,1807.448,1807.428,1807.815,1807.038,1807.768,1807.818,1808.295,1807.398,1808.175,1808.178,1808.315,1807.755,1807.855,1807.875,1807.955,1807.198,1807.318,1807.338,1807.365,1806.198,1806.618
2021.12.30 08:30,198000,206000,good,1802.695,1803.075,1802.298,1802.305,1802.325,1804.125,1802.299,1803.899,1803.899,1804.068,1803.439,1803.485,1803.515,1803.948,1803.458,1803.709,1803.715,1804.158,1803.455,1803.878,1803.905,1804.568,1803.868,1804.568,1804.578,1804.578,1802.358,1802.918,1802.858,1803.315,1802.318,1802.398,1802.398,1802.725,1801.458,1802.618,1802.625,1802.728,1800.699,1800.765,1800.745,1800.868,1798.698,1799.568,1799.568,1801.098,1799.568,1800.918,1800.988,1801.368,1799.588,1801.758,1800.019,1802.018,1799.738,1801.758,1801.788,1802.848,1801.489,1802.658,1802.665,1803.175,1802.018,1802.098,1802.138,1803.419,1801.918,1803.055,1803.035,1803.648,1802.515,1802.729,1802.759,1803.139,1801.329,1801.548,1801.618,1801.985,1800.828,1801.229,1801.229,1801.818,1800.775,1801.498,1801.488,1802.668,1801.298,1802.438,1802.418,1803.465,1802.218,1803.368,1803.385,1803.418,1802.329,1802.605,1802.735,1807.448,1802.135,1806.565,1806.565,1808.508,1806.415,1807.955,1807.958,1808.548,1807.288,1807.405,1807.408,1808.515,1806.168,1806.555,1806.595,1806.635,1804.855,1804.888,1804.888,1806.765,1804.718,1805.898,1805.805,1807.588,1805.745,1807.588,1807.588,1807.638,1805.668,1806.788,1806.808,1807.058,1805.408,1805.718,1805.668,1806.608,1805.025,1805.168,1805.168,1806.038,1804.868,1805.908,1805.955,1807.188,1805.608,1806.755,1806.758,1807.355,1806.478,1806.798,1806.818,1807.458,1806.398,1807.088,1807.118,1807.408,1805.945,1806.205,1806.215,1807.105,1806.125,1806.508,1806.518,1807.688,1806.048,1807.398,1807.378,1807.895,1806.735,1807.098,1807.108,1807.988,1806.778,1807.858,1807.885,1808.285,1807.658,1808.255,1808.255,1809.948,1808.098,1809.888,1809.875,1812.078,1809.875,1810.688,1810.668,1812.138,1810.569,1811.648,1811.678,1812.355,1811.418,1811.789,1811.875,1812.618,1811.875,1812.285
2022.01.06 08:30,207000,195000,bad,1799.518,1799.518,1797.918,1798.068,1798.068,1798.078,1796.458,1796.809,1796.854,1797.224,1795.848,1796.068,1796.098,1796.508,1795.608,1795.898,1795.888,1796.108,1794.288,1795.078,1795.078,1795.078,1791.638,1791.638,1791.558,1792.184,1789.248,1790.108,1790.108,1790.528,1787.358,1789.368,1789.388,1789.574,1788.329,1788.838,1788.888,1790.658,1787.898,1789.378,1789.338,1789.338,1787.148,1787.818,1787.798,1788.474,1786.738,1788.464,1788.444,1790.857,1787.668,1792.058,1790.498,1792.354,1789.909,1792.058,1792.008,1793.108,1789.928,1789.928,1789.928,1792.034,1788.518,1789.428,1789.448,1790.198,1788.108,1790.158,1790.138,1790.588,1788.278,1788.318,1788.318,1788.608,1786.978,1787.348,1787.338,1788.188,1787.239,1787.608,1787.617,1789.748,1787.468,1788.708,1788.634,1789.618,1787.628,1789.208,1789.138,1789.188,1788.008,1788.568,1788.528,1789.818,1788.008,1789.458,1789.508,1794.858,1789.368,1794.794,1794.774,1795.005,1792.398,1793.805,1793.778,1794.338,1792.595,1793.578,1793.638,1794.815,1792.268,1793.908,1793.888,1795.465,1791.418,1791.445,1791.528,1792.448,1790.698,1791.698,1791.708,1795.408,1788.748,1789.245,1789.245,1789.908,1787.858,1788.168,1788.168,1789.688,1788.125,1788.988,1788.998,1791.198,1788.788,1790.228,1790.188,1790.308,1788.938,1788.988,1788.988,1791.218,1788.178,1790.598,1790.538,1791.228,1788.558,1791.158,1791.158,1791.528,1789.058,1789.268,1789.355,1789.768,1788.558,1788.898,1788.878,1790.638,1788.778,1790.568,1790.565,1790.635,1789.348,1789.425,1789.428,1790.928,1789.358,1790.528,1790.588,1791.488,1790.125,1790.618,1790.618,1791.528,1790.568,1791.468,1791.528,1792.845,1791.488,1792.408,1792.418,1792.748,1790.408,1791.058,1791.088,1791.348,1789.949,1790.185,1790.185,1791.118,1789.858,1790.978,1790.998,1791.355,1790.275,1790.478
2022.01.13 08:30,230000,200000,bad,1824.948,1825.514,1824.628,1825.488,1825.488,1825.884,1825.019,1825.129,1825.129,1825.538,1824.488,1824.864,1824.884,1825.278,1823.748,1824.228,1824.218,1824.578,1823.788,1824.268,1824.268,1824.268,1823.118,1824.188,1824.188,1825.368,1823.538,1823.548,1823.538,1824.338,1823.204,1823.274,1823.264,1823.758,1822.494,1822.808,1822.808,1823.378,1821.758,1822.148,1822.208,1822.358,1820.248,1820.308,1820.327,1822.128,1819.988,1820.648,1820.657,1821.688,1819.138,1823.679,1819.358,1824.038,1819.078,1823.679,1823.678,1823.949,1822.548,1822.684,1822.714,1823.308,1822.308,1822.818,1822.838,1823.638,1822.638,1823.354,1823.324,1823.508,1821.338,1821.838,1821.838,1822.108,1820.718,1821.048,1821.068,1823.698,1820.488,1823.258,1823.258,1823.388,1821.788,1822.368,1822.368,1822.868,1821.428,1822.148,1822.218,1822.408,1821.388,1821.808,1821.888,1822.188,1820.898,1820.898,1820.898,1822.148,1820.529,1821.768,1821.768,1822.398,1820.478,1821.124,1821.118,1821.244,1819.908,1820.038,1820.038,1820.918,1817.868,1818.768,1818.768,1820.439,1818.038,1819.688,1819.718,1820.738,1818.438,1818.528,1818.528,1820.558,1817.548,1819.974,1819.974,1820.434,1818.678,1818.948,1818.958,1819.938,1818.208,1818.598,1818.588,1819.178,1817.048,1817.268,1817.294,1817.944,1816.888,1816.889,1816.744,1818.797,1816.718,1817.828,1817.818,1817.844,1816.268,1817.188,1817.188,1818.168,1816.748,1817.938,1817.918,1818.228,1816.228,1816.628,1816.628,1817.058,1816.058,1816.608,1816.594,1816.658,1814.118,1814.374,1814.374,1815.454,1814.184,1814.558,1814.558,1814.558,1812.228,1812.818,1812.818,1814.778,1812.728,1814.298,1814.508,1815.714,1814.078,1815.694,1815.678,1816.958,1815.648,1815.908,1815.928,1817.214,1815.928,1817.114,1817.134,1817.628,1816.398,1816.538,1816.494,1817.524,1816.058,1816.858
2022.01.20 08:30,286000,225000,bad,1837.158,1838.604,1837.158,1838.248,1838.268,1838.478,1837.824,1838.118,1838.118,1839.404,1837.824,1839.304,1839.258,1839.438,1838.408,1838.888,1838.898,1839.118,1838.641,1838.898,1838.898,1840.438,1838.799,1840.304,1840.258,1840.988,1839.058,1839.064,1839.084,1840.454,1839.054,1839.408,1839.408,1839.778,1838.959,1839.398,1839.404,1839.954,1839.188,1839.598,1839.618,1842.458,1839.228,1841.978,1841.941,1842.618,1841.434,1841.918,1841.928,1846.808,1841.844,1844.134,1845.908,1846.288,1843.448,1844.134,1844.134,1844.648,1842.824,1843.004,1843.004,1844.838,1842.374,1844.698,1844.678,1845.268,1843.698,1844.958,1844.938,1846.508,1844.698,1846.334,1846.318,1846.734,1844.354,1844.614,1844.614,1846.064,1844.278,1846.028,1845.998,1846.958,1845.888,1846.654,1846.688,1847.068,1845.578,1846.268,1846.278,1846.448,1844.704,1844.768,1844.768,1844.928,1843.548,1844.728,1844.698,1846.138,1843.119,1843.938,1843.908,1846.118,1843.798,1845.179,1845.179,1845.218,1842.608,1843.148,1843.218,1844.828,1841.811,1844.288,1844.318,1845.708,1844.288,1845.178,1845.198,1846.748,1845.128,1846.108,1846.058,1847.108,1845.088,1846.378,1846.448,1847.668,1845.968,1847.668,1847.678,1847.804,1845.008,1845.518,1845.518,1845.628,1844.304,1845.578,1845.558,1845.994,1844.094,1845.204,1845.224,1845.854,1844.368,1845.778,1845.758,1846.288,1845.178,1845.998,1845.988,1846.088,1843.728,1844.728,1844.621,1845.708,1843.618,1844.298,1844.308,1845.944,1844.208,1845.708,1845.718,1845.828,1844.808,1845.598,1845.614,1847.004,1845.548,1846.754,1846.754,1846.758,1844.824,1844.948,1844.974,1845.748,1844.488,1844.558,1844.538,1845.008,1844.038,1844.584,1844.524,1844.948,1842.938,1843.038,1842.995,1843.008,1838.428,1840.208,1840.208,1841.468,1839.478,1840.278,1840.278,1840.838,1839.848,1840.044
2022.01.27 08:30,260000,265000,good,1811.198,1811.754,1810.458,1810.774,1810.778,1810.934,1808.788,1808.848,1808.818,1809.268,1807.658,1807.728,1807.688,1808.808,1806.848,1808.678,1808.678,1809.698,1807.658,1808.078,1808.078,1808.078,1806.388,1807.008,1806.998,1807.358,1804.658,1806.034,1805.994,1808.928,1805.552,1805.574,1805.574,1807.698,1804.678,1807.094,1807.118,1809.378,1806.808,1807.888,1807.938,1808.678,1806.258,1807.418,1807.418,1807.438,1804.668,1806.158,1806.148,1806.368,1802.298,1803.128,1804.538,1805.158,1802.878,1803.128,1803.108,1804.998,1802.528,1803.324,1803.324,1803.518,1802.408,1802.878,1802.768,1803.138,1799.694,1799.738,1799.788,1800.088,1797.904,1799.818,1799.848,1801.208,1799.698,1801.098,1801.068,1803.288,1800.712,1802.648,1802.638,1803.368,1801.388,1801.498,1801.514,1801.788,1797.364,1797.928,1797.878,1801.838,1797.618,1801.308,1801.294,1801.768,1799.034,1799.158,1799.128,1804.618,1798.428,1803.278,1803.268,1808.789,1803.088,1808.728,1808.718,1810.359,1807.358,1807.768,1807.788,1808.834,1807.102,1807.334,1807.279,1809.238,1807.188,1807.278,1807.284,1809.494,1805.478,1805.478,1805.488,1807.548,1804.528,1805.734,1805.724,1807.428,1805.168,1806.588,1806.588,1806.778,1805.828,1805.884,1805.854,1806.244,1803.038,1803.088,1803.088,1804.468,1801.898,1801.938,1801.948,1802.268,1800.798,1800.828,1800.858,1800.878,1797.248,1797.348,1797.348,1798.708,1795.664,1797.744,1797.868,1800.048,1797.508,1798.428,1798.438,1798.648,1795.788,1795.858,1795.868,1797.498,1795.848,1796.194,1796.194,1796.788,1795.618,1796.358,1796.358,1798.278,1796.258,1798.218,1798.238,1798.328,1797.138,1798.108,1798.098,1798.168,1796.438,1796.778,1796.778,1797.178,1795.118,1795.785,1795.785,1796.018,1792.908,1792.958,1792.948,1796.008,1792.148,1795.444,1795.424,1795.584,1792.314,1792.728
2022.02.03 08:30,238000,245000,good,1800.938,1801.925,1800.708,1801.305,1801.305,1801.598,1800.485,1800.948,1800.948,1803.008,1800.645,1802.428,1802.448,1802.488,1800.688,1801.688,1801.668,1802.328,1800.518,1801.108,1801.078,1802.478,1800.768,1801.928,1801.908,1802.108,1799.868,1801.698,1801.728,1802.998,1801.318,1802.998,1802.968,1803.018,1802.078,1802.078,1802.078,1802.818,1801.435,1801.525,1801.545,1802.939,1800.418,1801.128,1801.198,1802.508,1801.188,1801.788,1801.778,1802.958,1801.778,1803.699,1802.868,1804.188,1801.765,1803.699,1803.699,1804.245,1801.935,1803.678,1803.648,1804.268,1801.848,1803.748,1803.788,1804.118,1802.538,1803.488,1803.508,1804.578,1801.935,1802.455,1802.475,1804.688,1801.988,1803.805,1803.865,1805.005,1802.698,1804.698,1804.685,1805.018,1803.165,1803.468,1803.528,1804.718,1803.198,1804.468,1804.428,1804.538,1802.348,1802.388,1802.438,1803.258,1801.858,1802.168,1802.348,1803.078,1800.255,1801.698,1801.695,1802.428,1799.408,1800.638,1800.638,1802.758,1795.778,1795.778,1795.808,1796.208,1789.848,1791.168,1791.168,1791.378,1788.538,1790.028,1790.018,1791.628,1788.782,1791.308,1791.308,1793.518,1790.148,1792.458,1792.468,1794.548,1791.488,1794.468,1794.468,1798.448,1793.685,1797.908,1797.938,1801.068,1797.408,1798.288,1798.448,1799.888,1798.065,1798.358,1798.408,1799.468,1798.268,1799.095,1799.088,1800.378,1798.755,1799.335,1799.335,1803.688,1798.958,1803.565,1803.455,1803.678,1801.588,1802.738,1802.755,1803.965,1802.432,1803.385,1803.448,1804.038,1802.815,1803.288,1803.298,1804.108,1802.515,1802.985,1803.028,1803.298,1801.035,1802.498,1802.498,1804.195,1802.408,1803.948,1803.948,1805.308,1803.579,1804.655,1804.675,1805.155,1803.948,1804.458,1804.458,1805.788,1804.398,1804.898,1804.898,1807.005,1804.529,1807.005,1806.938,1807.188,1805.615,1806.588
2022.02.10 08:30,223000,230000,good,1830.948,1831.318,1830.548,1831.018,1830.988,1831.498,1830.858,1831.418,1831.418,1831.758,1831.128,1831.638,1831.638,1831.758,1831.454,1831.738,1831.744,1831.748,1831.194,1831.438,1831.444,1831.608,1831.188,1831.608,1831.608,1832.568,1831.528,1832.278,1832.258,1832.468,1831.134,1831.298,1831.298,1831.528,1830.644,1830.644,1830.644,1831.278,1830.408,1831.148,1831.148,1831.318,1829.908,1830.098,1830.108,1830.758,1829.758,1829.938,1829.918,1829.958,1821.534,1828.599,1824.178,1829.068,1822.768,1828.599,1828.868,1837.189,1828.158,1830.792,1830.798,1831.958,1827.188,1827.954,1827.798,1830.858,1827.328,1829.165,1829.165,1832.088,1828.638,1830.278,1830.288,1830.332,1827.178,1828.758,1828.672,1829.498,1826.818,1827.808,1827.608,1829.988,1826.668,1829.628,1829.628,1829.788,1827.604,1827.898,1827.884,1829.048,1827.564,1827.898,1827.884,1829.248,1825.198,1826.218,1826.208,1828.568,1825.498,1828.528,1828.508,1831.109,1828.259,1830.578,1830.579,1832.144,1830.314,1831.524,1831.489,1833.928,1831.384,1832.188,1832.208,1833.894,1831.468,1831.978,1831.948,1833.258,1830.488,1831.328,1831.338,1833.504,1830.078,1833.218,1833.214,1836.188,1832.608,1835.658,1835.698,1835.854,1833.938,1834.308,1834.298,1834.488,1832.378,1833.258,1833.258,1834.548,1832.208,1833.908,1833.918,1835.848,1833.439,1835.638,1835.628,1836.924,1835.618,1836.058,1836.088,1839.402,1836.078,1838.654,1838.658,1840.474,1838.448,1840.238,1840.229,1840.304,1838.448,1839.854,1839.854,1839.854,1836.444,1836.708,1836.718,1837.228,1835.474,1835.474,1835.508,1837.208,1835.238,1837.168,1837.178,1838.598,1837.038,1838.588,1838.588,1839.948,1838.068,1838.738,1838.734,1840.098,1837.918,1839.404,1839.374,1839.804,1838.425,1839.288,1839.288,1839.738,1838.598,1839.578,1839.588,1840.178,1838.654,1838.964
2022.02.17 08:30,248000,219000,bad,1885.608,1886.348,1885.078,1885.158,1885.168,1886.418,1885.088,1886.008,1886.058,1887.248,1885.858,1886.638,1886.658,1886.798,1885.688,1886.178,1886.168,1886.508,1885.708,1885.708,1885.718,1886.698,1885.578,1886.568,1886.568,1888.548,1885.548,1888.038,1887.934,1890.258,1886.218,1888.438,1888.518,1890.218,1888.158,1889.728,1889.678,1890.488,1889.314,1890.358,1890.368,1891.438,1889.038,1891.288,1891.358,1893.818,1891.248,1892.488,1892.488,1894.988,1891.368,1894.321,1894.768,1895.508,1894.018,1894.321,1894.321,1897.568,1894.008,1897.468,1897.464,1897.668,1895.638,1896.201,1896.228,1896.388,1895.004,1895.294,1895.274,1896.578,1894.264,1895.718,1895.738,1896.378,1889.978,1893.558,1893.528,1893.628,1890.188,1890.188,1890.228,1890.688,1885.898,1889.248,1889.228,1889.228,1886.158,1888.568,1888.598,1892.108,1887.788,1891.718,1891.728,1893.738,1891.664,1892.618,1892.578,1893.928,1891.038,1891.378,1891.428,1891.598,1889.308,1890.184,1890.011,1892.878,1889.301,1892.618,1892.608,1895.048,1892.244,1892.918,1892.928,1894.808,1892.778,1892.778,1892.778,1894.648,1891.798,1893.268,1893.258,1895.038,1892.318,1893.758,1893.758,1895.348,1893.126,1894.854,1894.848,1896.168,1894.758,1895.608,1895.608,1895.718,1893.128,1893.278,1893.268,1895.754,1893.188,1895.468,1895.468,1895.648,1894.128,1895.388,1895.298,1895.624,1892.888,1893.118,1893.108,1894.454,1893.108,1894.398,1894.394,1895.448,1894.394,1895.088,1895.088,1895.988,1892.248,1894.678,1894.678,1895.138,1893.728,1894.708,1894.698,1895.268,1894.008,1895.248,1895.218,1896.448,1895.058,1896.428,1896.423,1897.138,1896.238,1896.918,1896.948,1896.998,1894.691,1895.338,1895.378,1896.258,1893.388,1893.528,1893.528,1894.733,1893.018,1894.548,1894.568,1894.833,1893.128,1894.653,1894.658,1895.543,1893.938,1895.168
2022.02.24 08:30,232000,235000,good,1957.538,1958.393,1954.578,1957.978,1957.978,1963.288,1957.978,1962.788,1962.768,1963.838,1960.998,1963.288,1963.308,1963.623,1960.947,1961.138,1961.098,1962.438,1959.058,1961.728,1961.728,1962.848,1961.538,1962.548,1962.568,1966.988,1962.218,1965.648,1965.638,1965.961,1962.878,1964.778,1964.955,1965.218,1961.658,1962.338,1962.338,1964.718,1962.338,1964.608,1964.588,1966.398,1963.588,1964.248,1964.258,1966.688,1964.098,1965.365,1965.545,1966.308,1963.293,1962.448,1963.713,1964.008,1961.018,1962.448,1962.458,1963.068,1959.488,1959.538,1959.548,1959.668,1956.028,1956.248,1956.258,1958.898,1955.658,1958.148,1958.148,1959.258,1956.888,1959.168,1959.168,1960.598,1958.688,1960.338,1960.338,1963.008,1958.948,1959.028,1959.037,1959.578,1955.328,1956.998,1957.058,1957.058,1952.618,1952.773,1952.758,1956.177,1951.768,1954.768,1954.758,1955.868,1953.518,1955.588,1955.638,1955.638,1942.108,1945.508,1945.458,1946.348,1938.788,1940.208,1940.183,1941.088,1933.498,1937.408,1937.448,1940.338,1934.528,1936.543,1936.518,1936.663,1930.538,1931.918,1931.898,1936.158,1931.638,1934.458,1934.498,1939.588,1933.748,1938.738,1938.758,1940.51,1936.938,1939.058,1939.029,1940.588,1933.928,1934.608,1934.628,1935.778,1918.638,1922.168,1922.315,1923.538,1913.318,1921.138,1921.118,1923.028,1918.588,1920.018,1920.028,1925.988,1919.358,1924.228,1924.228,1925.978,1922.828,1925.413,1925.413,1928.798,1925.208,1926.743,1926.408,1926.563,1922.468,1924.558,1924.568,1926.208,1923.328,1923.388,1923.438,1928.968,1923.158,1928.688,1928.708,1929.577,1926.517,1928.628,1928.658,1930.128,1927.948,1928.258,1928.283,1928.283,1923.308,1924.658,1924.703,1926.568,1923.038,1923.308,1923.298,1923.878,1920.458,1923.688,1923.728,1924.248,1922.068,1922.938,1923.028,1924.438,1921.721,1921.848
2022.03.03 08:30,215000,225000,good,1934.948,1935.118,1933.003,1933.003,1933.003,1933.198,1930.408,1931.232,1931.241,1931.618,1930.791,1931.121,1931.148,1932.528,1930.848,1932.218,1932.278,1932.528,1930.678,1931.158,1931.188,1931.338,1929.591,1930.458,1930.447,1932.022,1929.788,1931.057,1931.057,1932.91,1930.257,1932.52,1932.51,1933.16,1931.758,1932.268,1932.228,1935.17,1931.95,1935.17,1935.17,1937.158,1932.49,1932.688,1932.688,1932.708,1931.248,1931.328,1931.328,1931.807,1929.828,1928.238,1930.958,1931.647,1928.098,1928.238,1928.224,1929.128,1926.854,1928.677,1928.677,1930.128,1928.348,1929.868,1929.898,1930.428,1926.468,1926.948,1926.948,1927.148,1924.268,1926.028,1926.008,1927.497,1924.416,1926.74,1926.69,1929.698,1925.937,1929.388,1929.431,1930.371,1928.054,1928.058,1928.053,1931.588,1927.598,1929.708,1929.708,1931.098,1929.223,1930.383,1930.353,1930.678,1927.718,1927.838,1927.728,1928.498,1926.281,1927.718,1927.718,1930.008,1927.007,1928.998,1929.017,1931.078,1927.427,1930.805,1930.835,1932.024,1929.968,1930.56,1930.56,1930.647,1927.61,1928.727,1928.727,1929.588,1925.81,1926.636,1927.118,1930.068,1927.118,1927.808,1927.808,1930.443,1927.688,1930.247,1930.247,1930.282,1928.32,1930.137,1930.128,1930.348,1927.487,1928.067,1928.057,1930.043,1927.848,1929.947,1929.943,1930.228,1925.768,1926.41,1926.438,1928.168,1926.08,1928.088,1928.078,1928.667,1926.673,1927.668,1927.63,1927.63,1925.408,1926.97,1926.97,1929.238,1926.658,1928.538,1928.528,1928.568,1927.298,1927.713,1927.711,1927.903,1925.883,1926.153,1926.158,1927.58,1926.108,1927.516,1927.51,1929.248,1927.138,1927.493,1927.493,1927.608,1924.708,1926.401,1926.398,1928.108,1926.208,1926.398,1926.398,1926.548,1923.218,1926.318,1926.3,1927.778,1925.928,1927.753,1927.758,1928.457,1926.962,1927.668
2022.03.10 08:30,227000,217000,bad,2002.942,2006.624,2002.825,2005.612,2005.612,2008.365,2005.492,2008.148,2008.182,2009.062,2005.082,2005.208,2005.188,2005.942,1999.038,2000.348,2000.285,2005.632,1999.898,2003.928,2003.928,2005.904,2002.142,2002.872,2002.882,2007.782,2002.138,2006.478,2006.612,2006.628,2003.468,2005.838,2005.808,2006.148,2002.628,2005.398,2005.398,2007.572,2004.438,2006.398,2006.442,2006.648,2001.858,2002.868,2003.032,2003.292,2000.818,2002.188,2002.218,2005.258,2000.468,2006.582,2003.468,2006.732,2002.098,2006.582,2006.478,2008.922,2005.598,2007.832,2007.852,2008.502,2002.018,2002.458,2002.488,2002.782,1991.628,1998.852,1998.838,1999.398,1995.998,1996.356,1996.356,1998.262,1995.248,1996.802,1996.822,1998.058,1995.452,1996.255,1996.255,2000.145,1995.665,1999.615,1999.792,2004.948,1999.745,2000.238,2000.318,2002.392,2000.128,2000.478,2000.528,2002.978,1999.282,2001.962,2001.748,2005.812,2001.158,2004.198,2004.125,2006.685,2003.345,2006.665,2006.665,2006.665,2000.508,2001.872,2001.892,2006.725,2001.852,2006.615,2006.568,2006.922,2001.758,2002.052,2002.168,2003.055,1996.208,1996.958,1996.958,1999.765,1996.418,1998.225,1998.145,1998.206,1994.038,1994.538,1994.548,1994.938,1990.578,1994.145,1994.152,1994.402,1981.608,1986.568,1986.378,1993.448,1986.378,1992.398,1992.358,1995.728,1991.378,1994.748,1994.912,1994.922,1991.818,1994.308,1994.348,1996.545,1991.198,1991.368,1991.368,1993.152,1990.018,1993.152,1993.152,1993.692,1990.418,1992.142,1992.115,1994.802,1991.232,1994.515,1994.515,1996.412,1994.095,1995.022,1995.142,1999.125,1995.142,1999.045,1999.072,1999.542,1997.235,1997.442,1997.452,1998.232,1995.638,1996.228,1996.224,1997.648,1994.078,1994.902,1994.912,1997.712,1994.578,1995.432,1995.412,1997.895,1995.062,1996.098,1996.135,1996.135,1991.478,1991.478
2022.03.17 08:30,214000,220000,good,1936.933,1940.835,1936.076,1939.823,1939.828,1942.548,1939.478,1940.298,1940.298,1941.113,1937.748,1938.565,1938.565,1941.388,1937.933,1941.238,1941.238,1941.698,1938.588,1938.788,1938.788,1939.078,1936.758,1938.828,1938.908,1939.598,1936.648,1938.107,1938.098,1940.848,1937.017,1940.407,1940.407,1941.708,1940.124,1940.124,1940.134,1943.573,1939.934,1942.684,1942.684,1943.204,1939.878,1940.563,1940.558,1941.848,1940.104,1940.513,1940.488,1941.793,1939.278,1944.174,1941.523,1945.364,1941.483,1944.174,1944.114,1944.219,1941.178,1942.823,1942.828,1943.733,1939.743,1942.033,1942.033,1943.823,1939.624,1942.944,1942.894,1946.668,1942.543,1944.954,1944.968,1947.098,1942.084,1943.233,1943.243,1944.604,1941.233,1944.188,1944.178,1946.323,1942.664,1945.954,1945.934,1947.438,1943.893,1944.823,1944.848,1945.864,1944.308,1945.543,1945.543,1947.953,1945.543,1946.713,1946.704,1947.663,1945.768,1947.174,1947.174,1948.248,1946.408,1947.033,1947.033,1947.298,1945.938,1947.094,1947.094,1948.828,1945.834,1948.424,1948.453,1949.078,1946.743,1948.703,1948.703,1949.003,1947.528,1948.444,1948.434,1949.748,1947.523,1947.523,1947.523,1947.848,1945.733,1946.548,1946.623,1947.998,1945.894,1947.933,1947.908,1949.268,1947.728,1948.444,1948.528,1949.098,1947.623,1948.073,1948.178,1949.093,1948.084,1948.543,1948.543,1949.023,1947.118,1947.609,1947.553,1947.818,1945.963,1946.354,1946.418,1948.858,1946.033,1948.728,1948.683,1949.208,1948.118,1948.248,1948.248,1948.308,1946.538,1946.863,1946.893,1948.453,1946.788,1948.153,1948.119,1948.193,1945.103,1945.453,1945.433,1945.553,1943.648,1943.858,1943.858,1943.928,1942.278,1942.968,1943.008,1944.348,1942.418,1942.458,1942.458,1944.198,1941.548,1943.678,1943.678,1944.098,1943.248,1943.348,1943.398,1943.558,1942.258,1942.655
